oma_id;name;locus;old_locus;groupID;strain;eq
SALPB01130;fliM;SPAB_RS04865;SPAB_01172;1994;SALPB;0
SALHS01865;ycgR;SEHA_RS10110;SeHA_C1996;3182;SALHS;0
SALHS02047;fliM;SEHA_RS11010;SeHA_C2192;1994;SALHS;0
SALPC01847;ycgR;SPC_RS09625;SPC_1931;3182;SALPC;0
SALPC01664;fliM;SPC_RS08680;SPC_1738;1994;SALPC;0
SALBC01634;ycgR;SBG_RS08505;SBG_1657;3182;SALBC;0
SALBC01779;fliM;SBG_RS09310;SBG_1804;1994;SALBC;0
SALTY01736;ycgR;STM1798;ycgR;3182;SALTY;0
SALTY01910;fliM;STM1976;fliM;1994;SALTY;0
SALNS01824;ycgR;SNSL254_RS10290;SNSL254_A1936;3182;SALNS;0
SALNS02010;fliM;SNSL254_RS11230;SNSL254_A2139;1994;SALNS;0
SALTI01743;ycgR;STY_RS09060;STY1926;3182;SALTI;0
SALTI01984;fliM;STY_RS10245;STY2184;1994;SALTI;0
SALAR00911;fliM;SARI_RS04450;SARI_00961;1994;SALAR;0
SALTD01777;ycgR;STMMW_RS09230;STM_MW17901;3182;SALTD;0
SALTD01941;fliM;STMMW_RS10075;STM_MW19561;1994;SALTD;0
SALTS01714;ycgR;SL1344_RS08975;SL1344_1726;3182;SALTS;0
SALTS01892;fliM;SL1344_RS09885;SL1344_1905;1994;SALTS;0
SALT102095;ycgR;STM14_RS09880;STM14_2174;3182;SALT1;0
SALT102308;fliM;STM14_RS10790;STM14_2397;1994;SALT1;0
SALA401239;ycgR;SEAG_RS06565;SeAg_B1335;3182;SALA4;0
SALA401061;fliM;SEAG_RS05680;SeAg_B1143;1994;SALA4;0
SALT401750;ycgR;STM474_RS08975;STM474_1819;3182;SALT4;0
SALT401931;fliM;STM474_RS09885;STM474_2008;1994;SALT4;0
SALCH01770;ycgR;SCH_RS09455;SC1791;3182;SALCH;0
SALCH01957;fliM;SCH_RS10400;SC1981;1994;SALCH;0
SALSV01823;ycgR;SESA_RS09815;SeSA_A1940;3182;SALSV;0
SALSV02000;fliM;SESA_RS10725;SeSA_A2134;1994;SALSV;0
SALG201280;ycgR;SG_RS06690;SG1318;3182;SALG2;0
SALG201049;fliM;SG_RS05465;SG1079;1994;SALG2;0
SALDC02378;gyrA;SED_RS12845;SeD_A2616;138;SALDC;0
SALEP02237;gyrA;SEN_RS11725;SEN2254;138;SALEP;0
SALPB00696;gyrA;SPAB_RS02975;SPAB_00716;138;SALPB;0
SALHS02340;gyrA;SEHA_RS12515;SeHA_C2512;138;SALHS;0
SALPC01389;gyrA;SPC_RS07210;SPC_1440;138;SALPC;0
SALBC02025;gyrA;SBG_RS10625;SBG_2069;138;SALBC;0
SALTY02189;gyrA;STM2272;gyrA;138;SALTY;0
SALNS02295;gyrA;SNSL254_RS12710;SNSL254_A2457;138;SALNS;0
SALTI02275;gyrA;STY_RS11770;STY2499;138;SALTI;0
SALAR00587;gyrA;SARI_RS02925;SARI_00617;138;SALAR;0
SALTD02281;gyrA;STMMW_RS11860;STM_MW22961;138;SALTD;0
SALTS02230;gyrA;SL1344_RS11665;SL1344_2241;138;SALTS;0
SALT102698;gyrA;STM14_RS12570;STM14_2804;138;SALT1;0
SALA402237;gyrA;SEAG_RS11615;SeAg_B2408;138;SALA4;0
SALT402272;gyrA;STM474_RS11665;STM474_2368;138;SALT4;0
SALCH02248;gyrA;SCH_RS11900;SC2275;138;SALCH;0
SALSV02323;gyrA;SESA_RS12460;SeSA_A2498;138;SALSV;0
SALG202208;gyrA;SG_RS11565;SG2299;138;SALG2;0
SALDC00012;dnaJ;SED_RS00515;SeD_A0013;1555;SALDC;0
SALEP00013;dnaJ;SEN_RS00065;SEN0012;1555;SALEP;0
SALPB00015;dnaJ;SPAB_RS00070;SPAB_00015;1555;SALPB;0
SALHS00013;dnaJ;SEHA_RS00625;SeHA_C0014;1555;SALHS;0
SALPC00014;dnaJ;SPC_RS00065;SPC_0014;1555;SALPC;0
SALBC00014;dnaJ;SBG_RS00075;SBG_0014;1555;SALBC;0
SALTY00013;dnaJ;STM0013;dnaJ;1555;SALTY;0
SALNS00013;dnaJ;SNSL254_RS01085;SNSL254_A0014;1555;SALNS;0
SALTI00013;dnaJ;STY_RS00065;STY0013;1555;SALTI;0
SALAR02861;dnaJ;SARI_RS13935;SARI_02979;1555;SALAR;0
SALTD00013;dnaJ;STMMW_RS00065;STM_MW00121;1555;SALTD;0
SALTS00013;dnaJ;SL1344_RS00065;SL1344_0013;1555;SALTS;0
SALT100014;dnaJ;STM14_RS00630;STM14_0014;1555;SALT1;0
SALA400013;dnaJ;SEAG_RS00375;SeAg_B0014;1555;SALA4;0
SALT400014;dnaJ;STM474_RS00065;STM474_0014;1555;SALT4;0
SALG200013;dnaJ;SG_RS00065;SG0013;1555;SALG2;0
SALDC03380;mreB;SED_RS18040;SeD_A3734;1670;SALDC;0
SALEP03180;mreB;SEN_RS16675;SEN3207;1670;SALEP;0
SALPC03298;mreB;SPC_RS17110;SPC_3444;1670;SALPC;0
SALTY03257;mreB;STM3374;mreB;1670;SALTY;0
SALNS03391;mreB;SNSL254_RS18225;SNSL254_A3637;1670;SALNS;0
SALTD03348;mreB;STMMW_RS17455;STM_MW33721;1670;SALTD;0
SALTS03327;mreB;SL1344_RS17425;SL1344_3346;1670;SALTS;0
SALT103924;mreB;STM14_RS17930;STM14_4068;1670;SALT1;0
SALA403302;mreB;SEAG_RS17050;SeAg_B3565;1670;SALA4;0
SALT403403;mreB;STM474_RS17425;STM474_3535;1670;SALT4;0
SALCH03273;mreB;SCH_RS17240;SC3312;1670;SALCH;0
SALSV03299;mreB;SESA_RS17390;SeSA_A3566;1670;SALSV;0
SALDC01147;rcsA;SED_RS06455;SeD_A1259;3643;SALDC;0
SALEP01018;rcsA;SEN_RS05320;SEN1027;3643;SALEP;0
SALPB01124;rcsA;SPAB_RS04835;SPAB_01166;3643;SALPB;0
SALHS02054;rcsA;SEHA_RS11040;SeHA_C2199;3643;SALHS;0
SALPC01658;rcsA;SPC_RS08650;SPC_1732;3643;SALPC;0
SALBC01785;rcsA;SBG_RS09340;SBG_1810;3643;SALBC;0
SALTY01916;rcsA;STM1982;rcsA;3643;SALTY;0
SALNS02016;rcsA;SNSL254_RS11260;SNSL254_A2145;3643;SALNS;0
SALTI01990;rcsA;STY_RS10275;STY2190;3643;SALTI;0
SALAR00905;rcsA;SARI_RS04420;SARI_00955;3643;SALAR;0
SALTD01947;rcsA;STMMW_RS10105;STM_MW19621;3643;SALTD;0
SALTS01898;rcsA;SL1344_RS09915;SL1344_1911;3643;SALTS;0
SALT102314;rcsA;STM14_RS10820;STM14_2403;3643;SALT1;0
SALA401055;rcsA;SEAG_RS05650;SeAg_B1137;3643;SALA4;0
SALT401937;rcsA;STM474_RS09915;STM474_2014;3643;SALT4;0
SALCH01963;rcsA;SCH_RS10430;SC1987;3643;SALCH;0
SALSV02007;rcsA;SESA_RS10755;SeSA_A2141;3643;SALSV;0
SALG201043;rcsA;SG_RS05435;SG1073;3643;SALG2;0
SALDC03792;ibpB;SED_RS20205;SeD_A4197;4574;SALDC;0
SALEP03596;ibpB;SEN_RS18820;SEN3624;4574;SALEP;0
SALPB04570;ibpB;SPAB_RS19240;SPAB_04742;4574;SALPB;0
SALHS03849;ibpB;SEHA_RS20070;SeHA_C4139;4574;SALHS;0
SALPC03733;ibpB;SPC_RS19320;SPC_3894;4574;SALPC;0
SALBC03311;ibpB;SBG_RS17505;SBG_3369;4574;SALBC;0
SALTY03680;ibpB;STM3808;ibpB;4574;SALTY;0
SALNS03817;ibpB;SNSL254_RS20355;SNSL254_A4090;4574;SALNS;0
SALTI03624;ibpB;STY_RS19005;STY3970;4574;SALTI;0
SALAR03665;ibpB;SARI_RS17925;SARI_03836;4574;SALAR;0
SALTD03770;ibpB;STMMW_RS19635;STM_MW37981;4574;SALTD;0
SALTS03748;ibpB;SL1344_RS19605;SL1344_3775;4574;SALTS;0
SALT104440;ibpB;STM14_RS20110;STM14_4599;4574;SALT1;0
SALA403745;ibpB;SEAG_RS19285;SeAg_B4035;4574;SALA4;0
SALT403834;ibpB;STM474_RS19605;STM474_3984;4574;SALT4;0
SALCH03684;ibpB;SCH_RS19385;SC3731;4574;SALCH;0
SALSV03727;ibpB;SESA_RS19505;SeSA_A4018;4574;SALSV;0
SALG203486;ibpB;SG_RS18395;SG3625;4574;SALG2;0
SALPB04571;ibpA;SPAB_RS19245;SPAB_04743;4661;SALPB;0
SALPC03734;ibpA;SPC_RS19325;SPC_3895;4661;SALPC;0
SALAR03664;ibpA;SARI_RS17920;SARI_03835;4661;SALAR;0
SALCH03685;ibpA;SCH_RS19390;SC3732;4661;SALCH;0
SALG203485;ibpA;SG_RS18390;SG3624;4661;SALG2;0
SALDC01160;fliG;SED_RS06515;SeD_A1272;2104;SALDC;0
SALEP01030;fliG;SEN_RS05380;SEN1039;2104;SALEP;0
SALPB01136;fliG;SPAB_RS04895;SPAB_01178;2104;SALPB;0
SALHS02041;fliG;SEHA_RS10980;SeHA_C2186;2104;SALHS;0
SALPC01670;fliG;SPC_RS08710;SPC_1744;2104;SALPC;0
SALBC01774;fliG;SBG_RS09280;SBG_1799;2104;SALBC;0
SALTY01904;fliG;STM1970;fliG;2104;SALTY;0
SALNS02004;fliG;SNSL254_RS11200;SNSL254_A2133;2104;SALNS;0
SALTI01978;fliG;STY_RS10215;STY2178;2104;SALTI;0
SALAR00917;fliG;SARI_RS04480;SARI_00967;2104;SALAR;0
SALTD01935;fliG;STMMW_RS10045;STM_MW19501;2104;SALTD;0
SALTS01886;fliG;SL1344_RS09855;SL1344_1899;2104;SALTS;0
SALT102302;fliG;STM14_RS10760;STM14_2391;2104;SALT1;0
SALA401067;fliG;SEAG_RS05710;SeAg_B1149;2104;SALA4;0
SALT401925;fliG;STM474_RS09855;STM474_2002;2104;SALT4;0
SALCH01951;fliG;SCH_RS10370;SC1975;2104;SALCH;0
SALSV01994;fliG;SESA_RS10695;SeSA_A2128;2104;SALSV;0
SALG201055;fliG;SG_RS05495;SG1085;2104;SALG2;0
SALTI03306;STY3628;STY_RS17245;STY3628;1707;SALTI;0
SALDC02819;nrdI;SED_RS15160;SeD_A3112;4672;SALDC;0
SALEP02628;nrdI;SEN_RS13805;SEN2651;4672;SALEP;0
SALPB03356;nrdI;SPAB_RS14210;SPAB_03486;4672;SALPB;0
SALHS02782;nrdI;SEHA_RS14755;SeHA_C2989;4672;SALHS;0
SALPC02723;nrdI;SPC_RS14210;SPC_2852;4672;SALPC;0
SALBC02385;nrdI;SBG_RS12530;SBG_2431;4672;SALBC;0
SALTY02706;nrdI;STM2806;nrdI;4672;SALTY;0
SALNS02813;nrdI;SNSL254_RS15295;SNSL254_A3006;4672;SALNS;0
SALTI02674;nrdI;STY_RS13885;STY2931;4672;SALTI;0
SALAR00158;nrdI;SARI_RS00785;SARI_00167;4672;SALAR;0
SALTD02753;nrdI;STMMW_RS14360;STM_MW27731;4672;SALTD;0
SALTS02775;nrdI;SL1344_RS14535;SL1344_2791;4672;SALTS;0
SALT103263;nrdI;STM14_RS15065;STM14_3388;4672;SALT1;0
SALA402714;nrdI;SEAG_RS14070;SeAg_B2923;4672;SALA4;0
SALT402831;nrdI;STM474_RS14535;STM474_2944;4672;SALT4;0
SALCH02708;nrdI;SCH_RS14315;SC2740;4672;SALCH;0
SALSV02739;nrdI;SESA_RS14560;SeSA_A2954;4672;SALSV;0
SALG202598;nrdI;SG_RS13630;SG2713;4672;SALG2;0
SALDC00048;ispH;SED_RS00700;SeD_A0053;2236;SALDC;0
SALEP00050;ispH;SEN_RS00250;SEN0049;2236;SALEP;0
SALPB00058;ispH;SPAB_RS00245;SPAB_00059;2236;SALPB;0
SALHS00046;ispH;SEHA_RS00805;SeHA_C0053;2236;SALHS;0
SALPC00049;ispH;SPC_RS00240;SPC_0052;2236;SALPC;0
SALBC00047;ispH;SBG_RS00240;SBG_0047;2236;SALBC;0
SALTY00049;lytB;STM0049;lytB;2236;SALTY;0
SALNS00051;ispH;SNSL254_RS01270;SNSL254_A0053;2236;SALNS;0
SALTI00051;ispH;STY_RS00255;STY0058;2236;SALTI;0
SALAR02828;ispH;SARI_RS13755;SARI_02945;2236;SALAR;0
SALTD00050;ispH;STMMW_RS00250;STM_MW00501;2236;SALTD;0
SALTS00050;ispH;SL1344_RS00250;SL1344_0050;2236;SALTS;0
SALT100059;ispH;STM14_RS00815;STM14_0059;2236;SALT1;0
SALA400052;ispH;SEAG_RS00560;SeAg_B0055;2236;SALA4;0
SALT400051;ispH;STM474_RS00250;STM474_0052;2236;SALT4;0
SALCH00043;ispH;SCH_RS00240;SC0043;2236;SALCH;0
SALSV00052;ispH;SESA_RS00885;SeSA_A0054;2236;SALSV;0
SALG200050;ispH;SG_RS00250;SG0052;2236;SALG2;0
SALDC00256;SeD_A0279;SED_RS01740;SeD_A0279;2403;SALDC;0
SALEP00253;SEN0258;SEN_RS01320;SEN0258;2403;SALEP;0
SALPB03240;SPAB_03359;SPAB_RS13735;SPAB_03359;2403;SALPB;0
SALHS00270;SeHA_C0294;SEHA_RS01915;SeHA_C0294;2403;SALHS;0
SALPC00257;SPC_0266;SPC_RS01300;SPC_0266;2403;SALPC;0
SALBC00239;SBG_0240;SBG_RS01230;SBG_0240;2403;SALBC;0
SALTY00248;yafC;STM0256;yafC;2403;SALTY;0
SALNS00262;SNSL254_A0281;SNSL254_RS02330;SNSL254_A0281;2403;SALNS;0
SALTI00249;STY0277;STY_RS01295;STY0277;2403;SALTI;0
SALAR02638;SARI_02745;SARI_RS12830;SARI_02745;2403;SALAR;0
SALTD00253;STM_MW02551;STMMW_RS01295;STM_MW02551;2403;SALTD;0
SALTS00251;SL1344_0251;SL1344_RS01295;SL1344_0251;2403;SALTS;0
SALT100291;STM14_0301;STM14_RS01865;STM14_0301;2403;SALT1;0
SALA400276;SeAg_B0300;SEAG_RS01660;SeAg_B0300;2403;SALA4;0
SALT400253;STM474_0267;STM474_RS01295;STM474_0267;2403;SALT4;0
SALCH00250;SC0252;SCH_RS01300;SC0252;2403;SALCH;0
SALSV00264;SeSA_A0286;SESA_RS01920;SeSA_A0286;2403;SALSV;0
SALG200249;SG0254;SG_RS01305;SG0254;2403;SALG2;0
SALDC00093;rapA;SED_RS00915;SeD_A0101;81;SALDC;0
SALEP00093;rapA;SEN_RS00495;SEN0098;81;SALEP;0
SALPB00121;rapA;SPAB_RS00480;SPAB_00122;81;SALPB;0
SALHS00095;rapA;SEHA_RS01040;SeHA_C0103;81;SALHS;0
SALPC00099;rapA;SPC_RS00480;SPC_0104;81;SALPC;0
SALBC00084;rapA;SBG_RS00425;SBG_0084;81;SALBC;0
SALTY00095;hepA;STM0096;hepA;81;SALTY;0
SALNS00099;rapA;SNSL254_RS01505;SNSL254_A0102;81;SALNS;0
SALTI00098;rapA;STY_RS00485;STY0111;81;SALTI;0
SALAR02791;rapA;SARI_RS13585;SARI_02908;81;SALAR;0
SALTD00099;rapA;STMMW_RS00490;STM_MW01011;81;SALTD;0
SALTS00097;rapA;SL1344_RS00490;SL1344_0097;81;SALTS;0
SALT100114;rapA;STM14_RS01060;STM14_0116;81;SALT1;0
SALA400102;rapA;SEAG_RS00795;SeAg_B0106;81;SALA4;0
SALT400097;rapA;STM474_RS00490;STM474_0100;81;SALT4;0
SALCH00090;rapA;SCH_RS00480;SC0091;81;SALCH;0
SALSV00105;rapA;SESA_RS01120;SeSA_A0108;81;SALSV;0
SALG200093;rapA;SG_RS00485;SG0098;81;SALG2;0
SALTI03298;cyaA;STY_RS17185;STY3620;145;SALTI;0
SALDC02476;accD;SED_RS13325;SeD_A2717;2079;SALDC;0
SALEP02331;accD;SEN_RS12205;SEN2348;2079;SALEP;0
SALPB00584;accD;SPAB_RS02500;SPAB_00604;2079;SALPB;0
SALHS02436;accD;SEHA_RS12985;SeHA_C2608;2079;SALHS;0
SALPC01290;accD;SPC_RS06725;SPC_1339;2079;SALPC;0
SALBC02103;accD;SBG_RS11030;SBG_2148;2079;SALBC;0
SALTY02283;accD;STM2366;accD;2079;SALTY;0
SALNS02392;accD;SNSL254_RS13185;SNSL254_A2554;2079;SALNS;0
SALTI02369;accD;STY_RS12235;STY2597;2079;SALTI;0
SALAR00503;accD;SARI_RS02505;SARI_00533;2079;SALAR;0
SALTD02373;accD;STMMW_RS12335;STM_MW23881;2079;SALTD;0
SALTS02324;accD;SL1344_RS12140;SL1344_2335;2079;SALTS;0
SALT102808;accD;STM14_RS13045;STM14_2914;2079;SALT1;0
SALA402336;accD;SEAG_RS12095;SeAg_B2508;2079;SALA4;0
SALT402369;accD;STM474_RS12140;STM474_2465;2079;SALT4;0
SALCH02341;accD;SCH_RS12380;SC2368;2079;SALCH;0
SALSV02416;accD;SESA_RS12930;SeSA_A2596;2079;SALSV;0
SALG202302;accD;SG_RS12045;SG2396;2079;SALG2;0
SALPB01959;astE;SPAB_RS08310;SPAB_02036;2142;SALPB;0
SALAR01602;astE;SARI_RS07745;SARI_01672;2142;SALAR;0
SALDC03650;glyQ;SED_RS19470;SeD_A4038;2301;SALDC;0
SALEP03453;glyQ;SEN_RS18095;SEN3478;2301;SALEP;0
SALPB04371;glyQ;SPAB_RS18470;SPAB_04540;2301;SALPB;0
SALHS03695;glyQ;SEHA_RS19295;SeHA_C3978;2301;SALHS;0
SALPC03581;glyQ;SPC_RS18550;SPC_3735;2301;SALPC;0
SALBC03195;glyQ;SBG_RS16870;SBG_3250;2301;SALBC;0
SALTY03527;glyQ;STM3656;glyQ;2301;SALTY;0
SALNS03663;glyQ;SNSL254_RS19600;SNSL254_A3932;2301;SALNS;0
SALTI03775;glyQ;STY_RS19790;STY4143;2301;SALTI;0
SALAR03810;glyQ;SARI_RS18620;SARI_03981;2301;SALAR;0
SALTD03617;glyQ;STMMW_RS18870;STM_MW36451;2301;SALTD;0
SALTS03597;glyQ;SL1344_RS18840;SL1344_3621;2301;SALTS;0
SALT104253;glyQ;STM14_RS19345;STM14_4407;2301;SALT1;0
SALA403584;glyQ;SEAG_RS18475;SeAg_B3869;2301;SALA4;0
SALT403683;glyQ;STM474_RS18840;STM474_3828;2301;SALT4;0
SALCH03545;glyQ;SCH_RS18665;SC3591;2301;SALCH;0
SALSV03564;glyQ;SESA_RS18725;SeSA_A3850;2301;SALSV;0
SALG203629;glyQ;SG_RS19120;SG3776;2301;SALG2;0
SALDC02684;era;SED_RS14440;SeD_A2958;2405;SALDC;0
SALEP02540;era;SEN_RS13310;SEN2560;2405;SALEP;0
SALPB00337;era;SPAB_RS01415;SPAB_00346;2405;SALPB;0
SALHS02655;era;SEHA_RS14115;SeHA_C2846;2405;SALHS;0
SALPC01026;era;SPC_RS05300;SPC_1069;2405;SALPC;0
SALBC02305;era;SBG_RS12095;SBG_2351;2405;SALBC;0
SALTY02489;era;STM2580;era;2405;SALTY;0
SALNS02605;era;SNSL254_RS14260;SNSL254_A2783;2405;SALNS;0
SALTI02581;era;STY_RS13365;STY2826;2405;SALTI;0
SALAR00282;era;SARI_RS01380;SARI_00298;2405;SALAR;0
SALTD02576;era;STMMW_RS13420;STM_MW25961;2405;SALTD;0
SALTS02528;era;SL1344_RS13220;SL1344_2542;2405;SALTS;0
SALT103044;era;STM14_RS14125;STM14_3160;2405;SALT1;0
SALA402546;era;SEAG_RS13190;SeAg_B2742;2405;SALA4;0
SALT402580;era;STM474_RS13220;STM474_2685;2405;SALT4;0
SALCH02546;era;SCH_RS13485;SC2575;2405;SALCH;0
SALSV02622;era;SESA_RS13985;SeSA_A2823;2405;SALSV;0
SALG202510;era;SG_RS13135;SG2617;2405;SALG2;0
SALDC00166;speE;SED_RS01285;SeD_A0181;2506;SALDC;0
SALEP00167;speE;SEN_RS00865;SEN0171;2506;SALEP;0
SALPB00203;speE;SPAB_RS00830;SPAB_00205;2506;SALPB;0
SALHS00173;speE;SEHA_RS01430;SeHA_C0190;2506;SALHS;0
SALPC00172;speE;SPC_RS00850;SPC_0179;2506;SALPC;0
SALBC00157;speE;SBG_RS00785;SBG_0158;2506;SALBC;0
SALTY00165;speE;STM0166;speE;2506;SALTY;0
SALNS00173;speE;SNSL254_RS01880;SNSL254_A0182;2506;SALNS;0
SALAR02713;speE;SARI_RS13220;SARI_02828;2506;SALAR;0
SALTD00170;speE;STMMW_RS00845;STM_MW01721;2506;SALTD;0
SALTS00167;speE;SL1344_RS00845;SL1344_0167;2506;SALTS;0
SALT100196;speE;STM14_RS01415;STM14_0198;2506;SALT1;0
SALA400186;speE;SEAG_RS01205;SeAg_B0198;2506;SALA4;0
SALT400169;speE;STM474_RS00845;STM474_0175;2506;SALT4;0
SALCH00165;speE;SCH_RS00850;SC0166;2506;SALCH;0
SALSV00176;speE;SESA_RS01465;SeSA_A0185;2506;SALSV;0
SALG200165;speE;SG_RS00855;SG0169;2506;SALG2;0
SALAR04050;aroE;SARI_RS19775;SARI_04226;2797;SALAR;0
SALDC00764;cpoB;SED_RS04425;SeD_A0846;2880;SALDC;0
SALEP00694;cpoB;SEN_RS03610;SEN0700;2880;SALEP;0
SALPB02676;cpoB;SPAB_RS11290;SPAB_02776;2880;SALPB;0
SALHS00813;cpoB;SEHA_RS04700;SeHA_C0877;2880;SALHS;0
SALPC00729;cpoB;SPC_RS03715;SPC_0751;2880;SALPC;0
SALBC00642;cpoB;SBG_RS03370;SBG_0646;2880;SALBC;0
SALTY00729;ybgF;STM0750;ybgF;2880;SALTY;0
SALNS00763;cpoB;SNSL254_RS04855;SNSL254_A0813;2880;SALNS;0
SALTI00723;cpoB;STY_RS03725;STY0796;2880;SALTI;0
SALAR02097;cpoB;SARI_RS10195;SARI_02186;2880;SALAR;0
SALTD00797;cpoB;STMMW_RS04095;STM_MW08071;2880;SALTD;0
SALTS00727;cpoB;SL1344_RS03800;SL1344_0732;2880;SALTS;0
SALT100843;cpoB;STM14_RS04375;STM14_0872;2880;SALT1;0
SALA400728;cpoB;SEAG_RS03970;SeAg_B0786;2880;SALA4;0
SALT400744;cpoB;STM474_RS03800;STM474_0775;2880;SALT4;0
SALCH00750;cpoB;SCH_RS04060;SC0754;2880;SALCH;0
SALSV00847;cpoB;SESA_RS04940;SeSA_A0909;2880;SALSV;0
SALG200715;cpoB;SG_RS03705;SG0733;2880;SALG2;0
SALDC01230;SeD_A1348;SED_RS06865;SeD_A1348;3155;SALDC;0
SALEP01094;SEN1104;SEN_RS05735;SEN1104;3155;SALEP;0
SALPB01217;SPAB_01265;SPAB_RS05250;SPAB_01265;3155;SALPB;0
SALHS01972;SeHA_C2113;SEHA_RS10635;SeHA_C2113;3155;SALHS;0
SALPC01735;SPC_1814;SPC_RS09060;SPC_1814;3155;SALPC;0
SALTY01838;yebC;STM1899;yebC;3155;SALTY;0
SALNS01933;SNSL254_A2058;SNSL254_RS10850;SNSL254_A2058;3155;SALNS;0
SALTI01910;STY2107;STY_RS09870;STY2107;3155;SALTI;0
SALAR00996;SARI_01049;SARI_RS04865;SARI_01049;3155;SALAR;0
SALTD01867;STM_MW18821;STMMW_RS09695;STM_MW18821;3155;SALTD;0
SALTS01820;SL1344_1834;SL1344_RS09500;SL1344_1834;3155;SALTS;0
SALT102225;STM14_2310;STM14_RS10405;STM14_2310;3155;SALT1;0
SALA401137;SeAg_B1224;SEAG_RS06065;SeAg_B1224;3155;SALA4;0
SALT401860;STM474_1932;STM474_RS09500;STM474_1932;3155;SALT4;0
SALCH01883;SC1907;SCH_RS10020;SC1907;3155;SALCH;0
SALSV01924;SeSA_A2053;SESA_RS10350;SeSA_A2053;3155;SALSV;0
SALG201119;SG1153;SG_RS05850;SG1153;3155;SALG2;0
SALDC00961;mukE;SED_RS05450;SeD_A1058;3168;SALDC;0
SALEP00888;mukE;SEN_RS04645;SEN0897;3168;SALEP;0
SALPB02428;mukE;SPAB_RS10240;SPAB_02520;3168;SALPB;0
SALHS01011;mukE;SEHA_RS05735;SeHA_C1091;3168;SALHS;0
SALPC00959;mukE;SPC_RS04920;SPC_0994;3168;SALPC;0
SALBC00844;mukE;SBG_RS04430;SBG_0847;3168;SALBC;0
SALTY00961;mukE;STM0993;mukE;3168;SALTY;0
SALNS00963;mukE;SNSL254_RS05895;SNSL254_A1026;3168;SALNS;0
SALTI00903;mukE;STY_RS04640;STY0995;3168;SALTI;0
SALAR01889;mukE;SARI_RS09190;SARI_01969;3168;SALAR;0
SALTD00994;mukE;STMMW_RS05125;STM_MW10041;3168;SALTD;0
SALTS00922;mukE;SL1344_RS04830;SL1344_0930;3168;SALTS;0
SALT101083;mukE;STM14_RS05415;STM14_1123;3168;SALT1;0
SALA400926;mukE;SEAG_RS04990;SeAg_B0999;3168;SALA4;0
SALT400939;mukE;STM474_RS04830;STM474_0979;3168;SALT4;0
SALCH00942;mukE;SCH_RS05095;SC0951;3168;SALCH;0
SALSV01035;mukE;SESA_RS05900;SeSA_A1107;3168;SALSV;0
SALG200910;mukE;SG_RS04735;SG0935;3168;SALG2;0
SALDC03335;elbB;SED_RS17800;SeD_A3686;3558;SALDC;0
SALEP03133;elbB;SEN_RS16435;SEN3160;3558;SALEP;0
SALPB03989;elbB;SPAB_RS16860;SPAB_04145;3558;SALPB;0
SALHS03368;elbB;SEHA_RS17655;SeHA_C3624;3558;SALHS;0
SALPC03251;elbB;SPC_RS16870;SPC_3397;3558;SALPC;0
SALBC02906;elbB;SBG_RS15315;SBG_2957;3558;SALBC;0
SALTY03210;yhbL;STM3327;yhbL;3558;SALTY;0
SALNS03347;elbB;SNSL254_RS17985;SNSL254_A3588;3558;SALNS;0
SALTI03190;elbB;STY_RS16595;STY3506;3558;SALTI;0
SALAR04115;elbB;SARI_RS20120;SARI_04298;3558;SALAR;0
SALTD03302;elbB;STMMW_RS17215;STM_MW33261;3558;SALTD;0
SALTS03280;elbB;SL1344_RS17185;SL1344_3299;3558;SALTS;0
SALT103871;elbB;STM14_RS17690;STM14_4015;3558;SALT1;0
SALA403256;elbB;SEAG_RS16815;SeAg_B3517;3558;SALA4;0
SALT403355;elbB;STM474_RS17185;STM474_3487;3558;SALT4;0
SALCH03226;elbB;SCH_RS17000;SC3265;3558;SALCH;0
SALSV03254;elbB;SESA_RS17155;SeSA_A3519;3558;SALSV;0
SALG203090;elbB;SG_RS16200;SG3217;3558;SALG2;0
SALDC03075;SeD_A3397;SED_RS16470;SeD_A3397;3823;SALDC;0
SALEP02877;SEN2902;SEN_RS15105;SEN2902;3823;SALEP;0
SALPB03667;SPAB_03812;SPAB_RS15505;SPAB_03812;3823;SALPB;0
SALHS03058;SeHA_C3292;SEHA_RS16140;SeHA_C3292;3823;SALHS;0
SALPC02980;SPC_3120;SPC_RS15530;SPC_3120;3823;SALPC;0
SALNS03074;SNSL254_A3295;SNSL254_RS16630;SNSL254_A3295;3823;SALNS;0
SALAR04399;SARI_04592;SARI_RS21480;SARI_04592;3823;SALAR;0
SALTD03000;STM_MW30191;STMMW_RS15650;STM_MW30191;3823;SALTD;0
SALTS03020;SL1344_3035;SL1344_RS15825;SL1344_3035;3823;SALTS;0
SALT103560;STM14_3696;STM14_RS16350;STM14_3696;3823;SALT1;0
SALA402980;SeAg_B3218;SEAG_RS15415;SeAg_B3218;3823;SALA4;0
SALT403084;STM474_3206;STM474_RS15825;STM474_3206;3823;SALT4;0
SALCH02964;SC3000;SCH_RS15645;SC3000;3823;SALCH;0
SALSV02985;SeSA_A3230;SESA_RS15825;SeSA_A3230;3823;SALSV;0
SALG202834;SG2954;SG_RS14865;SG2954;3823;SALG2;0
SALDC02691;rpoE;SED_RS14475;SeD_A2966;3891;SALDC;0
SALEP02547;rpoE;SEN_RS13345;SEN2567;3891;SALEP;0
